Image,Correct_Class,Confidence,Top_Guess
10_albania_224x224.jpg,albania,0.12770565,False
11_albania_224x224.jpg,albania,0.020418923,False
1_albania_224x224.jpg,albania,0.65425634,True
2_albania_224x224.jpg,albania,0.31012443,True
3_albania_224x224.jpg,albania,0.95021284,True
4_albania_224x224.jpg,albania,0.40422904,True
5_albania_224x224.jpg,albania,0.38051793,True
6_albania_224x224.jpg,albania,0.995635,True
7_albania_224x224.jpg,albania,0.07135687,False
8_albania_224x224.jpg,albania,0.48319528,True
9_albania_224x224.jpg,albania,0.030578988,False
10_andorra_224x224.jpg,andorra,0.91881263,True
11_andorra_224x224.jpg,andorra,0.99016833,True
12_andorra_224x224.jpg,andorra,0.99757177,True
1_andorra_224x224.jpg,andorra,0.9983943,True
2_andorra_224x224.jpg,andorra,0.97346795,True
3_andorra_224x224.jpg,andorra,0.022674136,False
4_andorra_224x224.jpg,andorra,0.99999845,True
5_andorra_224x224.jpg,andorra,0.9307135,True
6_andorra_224x224.jpg,andorra,0.9999745,True
7_andorra_224x224.jpg,andorra,0.003883539,False
8_andorra_224x224.jpg,andorra,1.0,True
9_andorra_224x224.jpg,andorra,0.32545006,False
10_austria_224x224.jpg,austria,0.62153554,True
11_austria_224x224.jpg,austria,0.3600741,True
12_austria_224x224.jpg,austria,0.14596334,False
1_austria_224x224.jpg,austria,0.046620224,False
2_austria_224x224.jpg,austria,0.8398986,True
3_austria_224x224.jpg,austria,0.3707812,True
4_austria_224x224.jpg,austria,0.13062488,False
5_austria_224x224.jpg,austria,0.1412069,False
6_austria_224x224.jpg,austria,0.033312894,False
7_austria_224x224.jpg,austria,0.84799933,True
8_austria_224x224.jpg,austria,0.14000963,False
9_austria_224x224.jpg,austria,0.024584861,False
10_belgium_224x224.jpg,belgium,0.34902945,True
11_belgium_224x224.jpg,belgium,0.0896823,False
12_belgium_224x224.jpg,belgium,0.026795182,False
1_belgium_224x224.jpg,belgium,0.19272235,True
2_belgium_224x224.jpg,belgium,0.1261512,False
3_belgium_224x224.jpg,belgium,0.0063451873,False
4_belgium_224x224.jpg,belgium,0.004712504,False
5_belgium_224x224.jpg,belgium,0.023387762,False
6_belgium_224x224.jpg,belgium,0.04621755,False
7_belgium_224x224.jpg,belgium,0.0298193,False
8_belgium_224x224.jpg,belgium,0.06082425,False
9_belgium_224x224.jpg,belgium,0.0634695,False
10_bulgaria_224x224.jpg,bulgaria,0.39910677,True
11_bulgaria_224x224.jpg,bulgaria,0.1528007,False
12_bulgaria_224x224.jpg,bulgaria,0.0036644929,False
1_bulgaria_224x224.jpg,bulgaria,0.56343323,True
2_bulgaria_224x224.jpg,bulgaria,0.02695388,False
3_bulgaria_224x224.jpg,bulgaria,0.15819764,False
4_bulgaria_224x224.jpg,bulgaria,0.77672255,True
5_bulgaria_224x224.jpg,bulgaria,0.19703682,False
6_bulgaria_224x224.jpg,bulgaria,0.84958047,True
7_bulgaria_224x224.jpg,bulgaria,0.38884374,False
8_bulgaria_224x224.jpg,bulgaria,0.00059773336,False
9_bulgaria_224x224.jpg,bulgaria,0.25417387,True
10_croatia_224x224.jpg,croatia,0.025291087,False
11_croatia_224x224.jpg,croatia,0.10768105,False
1_croatia_224x224.jpg,croatia,0.048409496,False
2_croatia_224x224.jpg,croatia,0.18351197,False
3_croatia_224x224.jpg,croatia,0.014175464,False
4_croatia_224x224.jpg,croatia,0.22257668,True
5_croatia_224x224.jpg,croatia,0.016040768,False
6_croatia_224x224.jpg,croatia,0.00034598436,False
7_croatia_224x224.jpg,croatia,0.17727849,True
8_croatia_224x224.jpg,croatia,0.09028817,False
9_croatia_224x224.jpg,croatia,0.0544082,False
10_czechrepublic_224x224.jpg,czechrepublic,0.015589211,False
11_czechrepublic_224x224.jpg,czechrepublic,0.0002894994,False
12_czechrepublic_224x224.jpg,czechrepublic,0.109453425,False
1_czechrepublic_224x224.jpg,czechrepublic,0.18588674,False
2_czechrepublic_224x224.jpg,czechrepublic,0.004313876,False
3_czechrepublic_224x224.jpg,czechrepublic,0.005369229,False
4_czechrepublic_224x224.jpg,czechrepublic,0.064965114,False
5_czechrepublic_224x224.jpg,czechrepublic,0.11987481,False
6_czechrepublic_224x224.jpg,czechrepublic,0.0017007123,False
7_czechrepublic_224x224.jpg,czechrepublic,0.04281848,False
8_czechrepublic_224x224.jpg,czechrepublic,0.15029678,True
9_czechrepublic_224x224.jpg,czechrepublic,0.046581153,False
10_denmark_224x224.jpg,denmark,0.3023264,True
11_denmark_224x224.jpg,denmark,0.008473922,False
12_denmark_224x224.jpg,denmark,0.4177123,True
1_denmark_224x224.jpg,denmark,0.11702564,True
2_denmark_224x224.jpg,denmark,0.05761388,False
3_denmark_224x224.jpg,denmark,0.21471101,True
4_denmark_224x224.jpg,denmark,0.31607893,True
5_denmark_224x224.jpg,denmark,0.028389921,False
6_denmark_224x224.jpg,denmark,0.112957865,False
7_denmark_224x224.jpg,denmark,0.051469892,False
8_denmark_224x224.jpg,denmark,0.41177246,True
9_denmark_224x224.jpg,denmark,0.69186497,True
10_estonia_224x224.jpg,estonia,0.8831211,True
11_estonia_224x224.jpg,estonia,0.77836025,True
12_estonia_224x224.jpg,estonia,0.5422826,True
1_estonia_224x224.jpg,estonia,0.33230376,True
2_estonia_224x224.jpg,estonia,0.17816113,False
3_estonia_224x224.jpg,estonia,0.14309135,False
4_estonia_224x224.jpg,estonia,0.04981848,False
5_estonia_224x224.jpg,estonia,0.038387604,False
6_estonia_224x224.jpg,estonia,0.040623337,False
7_estonia_224x224.jpg,estonia,0.3440195,False
8_estonia_224x224.jpg,estonia,0.44590417,True
9_estonia_224x224.jpg,estonia,0.1344604,False
10_finland_224x224.jpg,finland,0.9461918,True
11_finland_224x224.jpg,finland,0.01013019,False
12_finland_224x224.jpg,finland,0.77142745,True
1_finland_224x224.jpg,finland,0.7904586,True
2_finland_224x224.jpg,finland,0.1459907,False
3_finland_224x224.jpg,finland,0.5450681,True
4_finland_224x224.jpg,finland,0.099786185,True
5_finland_224x224.jpg,finland,0.14240882,False
6_finland_224x224.jpg,finland,0.6208005,True
7_finland_224x224.jpg,finland,0.6053159,True
8_finland_224x224.jpg,finland,0.132224,False
9_finland_224x224.jpg,finland,0.67467755,True
10_france_224x224.jpg,france,0.17766458,False
11_france_224x224.jpg,france,0.13072382,False
12_france_224x224.jpg,france,0.25043133,True
1_france_224x224.jpg,france,0.058407005,False
2_france_224x224.jpg,france,0.09801285,False
3_france_224x224.jpg,france,0.16434409,False
4_france_224x224.jpg,france,0.2559222,True
5_france_224x224.jpg,france,0.19385529,False
6_france_224x224.jpg,france,0.058227748,False
7_france_224x224.jpg,france,0.12940434,False
8_france_224x224.jpg,france,0.056394566,False
9_france_224x224.jpg,france,0.10083864,False
10_germany_224x224.jpg,germany,0.003088122,False
11_germany_224x224.jpg,germany,0.00013940527,False
12_germany_224x224.jpg,germany,0.8601309,True
1_germany_224x224.jpg,germany,0.45806548,True
2_germany_224x224.jpg,germany,0.94030285,True
3_germany_224x224.jpg,germany,0.22010382,False
4_germany_224x224.jpg,germany,0.0038533092,False
5_germany_224x224.jpg,germany,0.7792695,True
6_germany_224x224.jpg,germany,0.011120145,False
7_germany_224x224.jpg,germany,0.015144906,False
8_germany_224x224.jpg,germany,0.089761615,False
9_germany_224x224.jpg,germany,0.070231564,False
10_greece_224x224.jpg,greece,0.10465787,False
11_greece_224x224.jpg,greece,0.2530682,True
12_greece_224x224.jpg,greece,0.4203918,True
1_greece_224x224.jpg,greece,0.064785354,False
2_greece_224x224.jpg,greece,5.6304532e-05,False
3_greece_224x224.jpg,greece,0.00078158395,False
4_greece_224x224.jpg,greece,0.051514678,False
5_greece_224x224.jpg,greece,0.15124631,False
6_greece_224x224.jpg,greece,0.28977084,False
7_greece_224x224.jpg,greece,0.060605902,False
8_greece_224x224.jpg,greece,0.047553025,False
9_greece_224x224.jpg,greece,0.049400687,False
10_hungary_224x224.jpg,hungary,0.024304824,False
11_hungary_224x224.jpg,hungary,0.15971483,False
12_hungary_224x224.jpg,hungary,0.11766499,False
1_hungary_224x224.jpg,hungary,0.27928868,True
2_hungary_224x224.jpg,hungary,0.049716763,False
3_hungary_224x224.jpg,hungary,0.07856138,False
4_hungary_224x224.jpg,hungary,0.0049611805,False
5_hungary_224x224.jpg,hungary,0.3471987,True
6_hungary_224x224.jpg,hungary,0.9997589,True
7_hungary_224x224.jpg,hungary,0.008101856,False
8_hungary_224x224.jpg,hungary,0.07732268,False
9_hungary_224x224.jpg,hungary,0.2333634,True
10_iceland_224x224.jpg,iceland,0.99990034,True
11_iceland_224x224.jpg,iceland,1.0,True
12_iceland_224x224.jpg,iceland,0.9998803,True
1_iceland_224x224.jpg,iceland,1.0,True
2_iceland_224x224.jpg,iceland,1.0,True
3_iceland_224x224.jpg,iceland,0.9999784,True
4_iceland_224x224.jpg,iceland,0.99987316,True
5_iceland_224x224.jpg,iceland,0.9937907,True
6_iceland_224x224.jpg,iceland,0.99974376,True
7_iceland_224x224.jpg,iceland,0.20434366,True
8_iceland_224x224.jpg,iceland,0.999959,True
9_iceland_224x224.jpg,iceland,0.7836483,True
10_italy_224x224.jpg,italy,0.043302532,False
11_italy_224x224.jpg,italy,0.012213965,False
12_italy_224x224.jpg,italy,0.26153377,True
1_italy_224x224.jpg,italy,0.10099868,False
2_italy_224x224.jpg,italy,0.046319805,False
3_italy_224x224.jpg,italy,0.3193563,True
4_italy_224x224.jpg,italy,0.110719875,False
5_italy_224x224.jpg,italy,0.10336317,False
6_italy_224x224.jpg,italy,0.19577157,False
7_italy_224x224.jpg,italy,0.012609187,False
8_italy_224x224.jpg,italy,0.0978431,False
9_italy_224x224.jpg,italy,0.014051674,False
10_latvia_224x224.jpg,latvia,0.4554911,True
11_latvia_224x224.jpg,latvia,0.19067557,False
12_latvia_224x224.jpg,latvia,0.16665596,True
1_latvia_224x224.jpg,latvia,0.16990647,False
2_latvia_224x224.jpg,latvia,0.68259364,True
3_latvia_224x224.jpg,latvia,0.07722452,False
4_latvia_224x224.jpg,latvia,0.040258404,False
5_latvia_224x224.jpg,latvia,0.22619009,False
6_latvia_224x224.jpg,latvia,0.41686642,True
7_latvia_224x224.jpg,latvia,0.58639276,True
8_latvia_224x224.jpg,latvia,0.2982645,False
9_latvia_224x224.jpg,latvia,0.3084809,False
10_lithuania_224x224.jpg,lithuania,0.17138286,False
11_lithuania_224x224.jpg,lithuania,0.07653841,False
12_lithuania_224x224.jpg,lithuania,0.14878842,False
1_lithuania_224x224.jpg,lithuania,0.60981053,True
2_lithuania_224x224.jpg,lithuania,0.35030848,True
3_lithuania_224x224.jpg,lithuania,0.79296523,True
4_lithuania_224x224.jpg,lithuania,0.115930416,True
5_lithuania_224x224.jpg,lithuania,0.49722812,True
6_lithuania_224x224.jpg,lithuania,0.3607881,True
7_lithuania_224x224.jpg,lithuania,0.53361917,True
8_lithuania_224x224.jpg,lithuania,0.41446158,True
9_lithuania_224x224.jpg,lithuania,0.39480186,False
10_luxembourg_224x224.jpg,luxembourg,0.12058599,False
11_luxembourg_224x224.jpg,luxembourg,0.2767839,True
12_luxembourg_224x224.jpg,luxembourg,0.094743244,False
1_luxembourg_224x224.jpg,luxembourg,0.15909933,True
2_luxembourg_224x224.jpg,luxembourg,0.7906203,True
3_luxembourg_224x224.jpg,luxembourg,0.14708613,False
4_luxembourg_224x224.jpg,luxembourg,0.077500135,False
5_luxembourg_224x224.jpg,luxembourg,0.4468481,True
6_luxembourg_224x224.jpg,luxembourg,0.39353177,True
7_luxembourg_224x224.jpg,luxembourg,0.05663515,False
8_luxembourg_224x224.jpg,luxembourg,0.29851454,True
9_luxembourg_224x224.jpg,luxembourg,0.15707567,False
10_malta_224x224.jpg,malta,0.99802953,True
11_malta_224x224.jpg,malta,0.9999995,True
12_malta_224x224.jpg,malta,0.9461776,True
1_malta_224x224.jpg,malta,0.15262493,False
2_malta_224x224.jpg,malta,0.9696409,True
3_malta_224x224.jpg,malta,0.11717218,False
4_malta_224x224.jpg,malta,0.043192785,False
5_malta_224x224.jpg,malta,0.19302244,True
6_malta_224x224.jpg,malta,0.925857,True
7_malta_224x224.jpg,malta,0.067769386,False
8_malta_224x224.jpg,malta,0.01697046,False
9_malta_224x224.jpg,malta,0.15818086,True
10_montenegro_224x224.jpg,montenegro,0.14224437,False
11_montenegro_224x224.jpg,montenegro,0.16880994,False
12_montenegro_224x224.jpg,montenegro,0.010853196,False
1_montenegro_224x224.jpg,montenegro,0.56984913,True
2_montenegro_224x224.jpg,montenegro,0.49572906,True
3_montenegro_224x224.jpg,montenegro,0.15259501,True
4_montenegro_224x224.jpg,montenegro,0.087279215,False
5_montenegro_224x224.jpg,montenegro,0.3182312,False
6_montenegro_224x224.jpg,montenegro,0.22693947,True
7_montenegro_224x224.jpg,montenegro,0.012810715,False
8_montenegro_224x224.jpg,montenegro,0.49119058,True
9_montenegro_224x224.jpg,montenegro,0.34106442,True
10_netherlands_224x224.jpg,netherlands,0.030645585,False
11_netherlands_224x224.jpg,netherlands,0.2063276,False
12_netherlands_224x224.jpg,netherlands,0.18240008,False
1_netherlands_224x224.jpg,netherlands,0.053380955,False
2_netherlands_224x224.jpg,netherlands,0.049191322,False
3_netherlands_224x224.jpg,netherlands,0.029256659,False
4_netherlands_224x224.jpg,netherlands,0.75592357,True
5_netherlands_224x224.jpg,netherlands,0.99671006,True
6_netherlands_224x224.jpg,netherlands,0.07424833,False
